profile,months_active,bill_payment_ratio,qr_transaction_consistency,airtime_topup_frequency,psychometric_score,network_trust_score,avg_transaction_value,transaction_volatility,days_since_last_transaction,community_fraud_flag,risk_band
platinum,52,0.9220068950527712,0.8844072119101375,0.9378868283816895,4.0426332092870325,0.9621439497111481,38753,0.0882625979000756,4,0,3
silver,16,0.6183569710732918,0.5290506254161098,0.31916519472111005,2.6065620493562305,0.5272650286730638,1543,0.6610073731181522,12,0,1
silver,13,0.3531578138929104,0.5848806441100896,0.48164569944793467,3.1015754620324256,0.5171781280365728,6717,0.5149377508182348,23,0,1
gold,29,0.6356391387582789,0.5748736672182412,0.696276666848256,4.098166584485876,0.5719909580654912,11766,0.18827044540928528,7,0,2
platinum,29,0.9197010719409418,0.8877489350776678,0.8631336723992198,4.185228446547409,0.9927876761784581,44542,0.10412610797596974,1,0,3
refused,4,0.22187670113890984,0.2901962103769393,0.17920922248816526,1.4582967495173262,0.24111162720498516,717,0.6012497398589486,57,1,0
platinum,53,0.9904972227783561,0.9198058729554653,0.75384919702715,4.058454614108554,0.9749413176863457,47437,0.12975807003238718,1,0,3
platinum,47,0.8995149269965232,0.980672762527205,0.9592648533022506,4.412130930262771,0.9891105291568343,18068,0.1781553332746282,3,0,3
platinum,49,0.9910797740703075,0.8671731714299671,0.9350268177824844,4.017687809613257,0.9588745363858475,49673,0.2315485171079455,6,0,3
gold,27,0.706871613522567,0.5634576312271148,0.5398186839871851,3.20174171711727,0.5080871429386382,11083,0.24480141685991813,4,0,2
refused,1,0.14489858082153978,0.3036296349455555,0.14247850590851543,2.306880858730291,0.03060896839244711,1299,0.8397846703146628,51,1,0
silver,6,0.35614312500865936,0.5976379414056828,0.3604810976335363,3.141191763730097,0.5155314955271562,6943,0.5388273008945034,28,1,1
platinum,25,0.8527363722142541,0.9820678204115069,0.9295572593667354,4.342383636033547,0.7050702570394607,26237,0.012917180414490276,2,0,3
gold,14,0.629972773368178,0.6506848711867077,0.623324395633055,3.546473886297529,0.5220454788066042,9490,0.3171020418939386,5,0,2
silver,13,0.43107466251851423,0.47373428096268155,0.3681653904824851,2.2985265380224806,0.44554003101432016,5315,0.506087844641542,6,0,1
gold,12,0.7504516834863618,0.6130432193738825,0.6915942132964907,3.2512180792609184,0.6011075283712334,9512,0.41869587587495305,2,0,2
platinum,49,0.9116882674878053,0.9722136039949443,0.7122262318277418,4.754253544343863,0.7252647979269129,36485,0.1071755052466084,4,0,3
gold,25,0.6664821126580297,0.7225807117251823,0.6997585871631309,3.119085197903617,0.5783007257472508,17780,0.2861605859987808,3,0,2
silver,9,0.6223045835657461,0.36717186057404416,0.5349696951492949,3.15211097871593,0.5220922879205436,6926,0.5604579273351464,23,1,1
refused,1,0.38655602642593606,0.023440818143250927,0.11500549027956673,1.643142261555256,0.2778522132209261,1721,0.6379572669743407,49,1,0
refused,4,0.24424749207854157,0.14956543909090272,0.12020832947783465,2.0585314696785737,0.21555998789101088,1561,0.6196124985462724,40,1,0
gold,20,0.7416513147263657,0.6394528123338983,0.517341313519128,3.803121950101002,0.5312050812905194,9725,0.20695579808129075,13,0,2
platinum,26,0.9919291814322535,0.8411159616751276,0.9604162967596879,4.446352351197643,0.8193282334905697,36167,0.014461112361790152,0,0,3
silver,11,0.39324069919681853,0.32069619247760417,0.5007953347280425,3.1434277928475867,0.38752776221347474,2161,0.6167598869192872,11,0,1
platinum,40,0.9691434174949694,0.8069730320467651,0.9467180256451174,4.385375883047362,0.6179414272094275,12224,0.23611214567357586,6,0,3
refused,5,0.374301188588614,0.25874280275404665,0.29860463892816586,1.6490073008765413,0.08128611947403218,1779,0.6787764692979565,68,1,0
platinum,37,0.8877163659267697,0.8996181507022012,0.7610734841026727,4.481634846534862,0.7185959125133261,39535,0.04789823643370644,1,0,3
silver,16,0.47738934793708726,0.3324452268070997,0.3642086607032032,3.4853568261309773,0.5053110815605069,3834,0.5561636292129192,19,0,1
silver,11,0.4867599500541299,0.4667521463050496,0.3289154542035812,2.830664843898872,0.3821077623906447,6769,0.6131392359491886,16,0,1
refused,2,0.32484069128688847,0.2284863082788791,0.1376266595968363,1.7957846370473416,0.04878183968621506,1681,0.9017437017424502,60,1,0
platinum,59,0.8511301544701112,0.8672740927656845,0.7477862335728415,4.7531873359134025,0.668232764622836,48333,0.20974933192950268,0,0,3
gold,32,0.6966767642609945,0.7351658952666565,0.6442109321795744,3.988675657949597,0.7160494618406877,9088,0.38725490328995377,13,0,2
gold,17,0.6896553954883978,0.7903876830343917,0.5373180193746335,3.645713596945334,0.6257334812793143,14900,0.187632535335156,5,0,2
silver,10,0.49593398350731427,0.5569704589469697,0.4008682233821258,2.5689481890082813,0.36886604334453427,4556,0.5031592103138277,27,0,1
gold,18,0.6366090641507041,0.7363036856727087,0.5935441231942301,3.6038644978303616,0.6485580936645017,15251,0.21894190242679953,9,0,2
gold,27,0.7514992418177564,0.7763247497526289,0.6324635827079165,3.3566569366141152,0.5574657123729219,15731,0.15784750269702594,10,0,2
silver,9,0.3678876573161806,0.3320141579981306,0.35100215027610776,2.339665643155838,0.4703120436030322,1666,0.67942683506098,7,0,1
gold,34,0.8395295022298584,0.7454727282492225,0.5358327836580301,4.152440129546557,0.7093208961583193,11032,0.1742849106067068,5,0,2
gold,21,0.6944598034317966,0.648763334464199,0.6483368257983646,3.0088293955504977,0.713475740319704,18960,0.15969697959782708,8,0,2
silver,17,0.4818967202177495,0.4327528443987687,0.5105387736842412,3.211253787670734,0.2787303658598881,2817,0.45596437971628356,23,0,1
platinum,54,0.9139137212570412,0.8331026634855948,0.9144772120606743,4.382526280244008,0.9869424711153101,36039,0.03674067739705242,1,0,3
gold,34,0.7329679416262541,0.6093708262923461,0.6292619867314763,3.6592941984731575,0.5740027379613577,9659,0.36176473340451654,13,0,2
refused,5,0.14506374651424866,0.10332988734441231,0.08998297704413742,1.084404916322066,0.19308983926501058,1199,0.9063302187849774,37,0,0
gold,17,0.7780342614701512,0.7438086347247641,0.6885965568142272,3.4049724548555664,0.5840316476518821,6446,0.33327225664751897,11,0,2
silver,7,0.6396326662216132,0.5635551627192047,0.3262106195342525,2.3612052682319287,0.5249878845933937,6151,0.41593816859017224,26,0,1
gold,28,0.806483077137504,0.633610631779526,0.69712014679056,3.076321723653357,0.5829119929905482,8663,0.4426351572404854,4,0,2
platinum,34,0.9639933113406378,0.9590683675918195,0.843969124477622,4.959826518075929,0.8268683119677542,42955,0.1459431951285279,6,0,3
silver,10,0.5642395980806458,0.4819577601151601,0.38199213011271405,3.2193572461291984,0.3141687209124375,1272,0.686797321053362,29,0,1
gold,22,0.682044870699403,0.6992363058532932,0.5709594579312778,3.777636381666257,0.6122481191914619,11411,0.16006376142364734,12,0,2
silver,13,0.5685058512429686,0.39028568292347643,0.5169891115411744,2.7887744543957202,0.5307402928163862,7177,0.5603768796522374,29,1,1
gold,20,0.6442705638493225,0.620479588899313,0.5993486856011969,3.1868311173071193,0.7236763683303467,18034,0.359481778059164,13,0,2
gold,12,0.8414368024549368,0.6121349552318566,0.6017918080844095,3.5459482556732844,0.7071087084991734,12838,0.3310743741369188,6,0,2
gold,32,0.6071631068944137,0.6652245845516456,0.6087574140783494,3.590313628846955,0.49921907647960057,6189,0.22097037756333002,6,0,2
refused,3,0.11711577206137776,0.10099819772700924,0.11459119752498477,2.393606372262566,0.28688148024230614,1675,0.7555833942511749,45,1,0
silver,11,0.6178227628989066,0.4177334545627711,0.4287041907469346,3.4029052438729,0.3883146901656507,4480,0.4432925421590004,12,0,1
platinum,46,0.9519767169850368,0.9837501044521493,0.8337874921030964,4.264895447236733,0.7130982758315048,46788,0.19328546847966788,1,0,3
refused,3,0.21003513818879171,0.32557885594328584,0.25884001023861813,1.9778689100994278,0.23492024104770487,1665,0.9406123221149975,44,1,0
platinum,54,0.9309066172600093,0.8665631571824969,0.7716070093903052,4.6379852057932975,0.6250168907589474,24376,0.15193803056318064,2,0,3
silver,17,0.42613929276679763,0.5035594232190194,0.40217126656226715,3.2351762122843604,0.3017347400719205,7720,0.4806416062102441,6,1,1
gold,28,0.8097866520176881,0.6091524456768769,0.5292193131082641,3.1404772955782354,0.6811313408377011,6146,0.18101340216058798,10,0,2
silver,7,0.4181449240313981,0.4054943202341713,0.26290064963337156,3.43629084171627,0.2784312674776059,2242,0.5991663098544567,21,0,1
platinum,53,0.8583480234035463,0.9431106630468484,0.7866056786591914,4.965129742126996,0.6936737787261943,25373,0.2042820355038963,1,0,3
platinum,56,0.9993747062544056,0.9190097959400841,0.9327414207378868,4.932730740476255,0.7374652770436412,31300,0.1483902338446965,2,0,3
platinum,51,0.9743746331059772,0.8942130905387629,0.8847226065826728,4.265387409188195,0.9953663957648307,13630,0.22988275616401244,3,0,3
gold,15,0.619296882556617,0.6156020941223255,0.6954876368408024,3.0310067666640133,0.6798471304748334,15745,0.19906370604724177,9,0,2
silver,13,0.6035244913206506,0.45464924279309715,0.42899242161812057,2.204204660525767,0.255889681416296,1900,0.3695930997015902,14,0,1
refused,5,0.2955189159397659,0.17633677961499108,0.1480550960174317,1.401992536845414,0.22132965393277163,406,0.9280256478173483,15,1,0
gold,18,0.7709666129588357,0.57194705926454,0.5736500214790266,3.337541476263641,0.5849411972113286,7460,0.19264225607937532,10,0,2
silver,11,0.4030270602270382,0.5980906345478826,0.27632017817880966,3.1644224960274396,0.3918742133602416,1792,0.6922032291554252,28,0,1
refused,1,0.0348896555366891,0.34429215044601175,0.10457734511297491,2.0290595481220426,0.11392336036468702,1885,0.847055220217418,72,0,0
refused,2,0.15010618841737589,0.13947237299558038,0.11448332216014812,1.0526069192177987,0.21735660070028787,1062,0.9791843667005579,35,0,0
gold,14,0.6578688034413245,0.6458492852645648,0.606664709571921,4.017843754263475,0.450428502923753,5667,0.16072987290448057,13,0,2
gold,33,0.8052452543247852,0.6545973833445834,0.677047775741513,4.040413928292721,0.7260114492327158,17672,0.3923814090042851,7,0,2
silver,7,0.5252804606193503,0.3742856661596717,0.37214241536677345,3.085976397872227,0.4663615374885831,6696,0.4135204937005445,20,1,1
platinum,20,0.8861627248494448,0.9059323357310163,0.766168337476697,4.3542362404447745,0.9893829559904692,47529,0.16415776842696903,1,0,3
refused,1,0.06076242039557585,0.059003701224166795,0.16691144893362345,2.4495001507084657,0.24599394242473105,1357,0.6127208163278681,75,1,0
silver,8,0.6294266582258659,0.5135858964196651,0.49790895545693936,2.162279292320058,0.4248858848093561,4010,0.35645197339525964,24,0,1
gold,14,0.6678730006356778,0.6519445086015407,0.5968346064326815,3.3685052920322986,0.5789493772539007,15603,0.40096571735088415,6,0,2
silver,9,0.5523297669405791,0.49373710733852183,0.276234725310666,2.819774067525845,0.5199638561713457,5501,0.4939711871085251,23,0,1
silver,8,0.3550729439769101,0.41631199893932624,0.2660241289748646,3.4376755346786876,0.42110482840262836,1277,0.48236013505852593,22,0,1
platinum,35,0.8891041792353854,0.8024406144636089,0.7055283156214652,4.206186164518426,0.7507656658945487,11998,0.14878291872642038,6,0,3
platinum,50,0.980245166055338,0.8946420236162667,0.7674103530918039,4.22784241754311,0.8540356423638875,31281,0.14765945849865944,4,0,3
refused,0,0.3665460426969583,0.1174972368044774,0.11013427696008295,1.0716279116175949,0.2367541957317945,1694,0.8307643631593518,49,1,0
platinum,35,0.8875024673824157,0.8201589206031773,0.7173761381676395,4.818707057119233,0.6525397632579627,27514,0.20178888434122064,0,0,3
platinum,20,0.8941740920259145,0.9011015758212068,0.8038049702934519,4.573041428930849,0.6376607640502792,18556,0.10924897141640522,1,0,3
silver,15,0.6244261704013879,0.5191910763788632,0.3699497378050615,2.4095179933100477,0.5113414450486466,6833,0.3992841517325498,25,0,1
silver,13,0.4229005742386357,0.39508909610940046,0.42156477647983304,2.7700910138127735,0.43423454633873426,2180,0.6847847121773032,28,1,1
silver,14,0.39989351006272467,0.516674573425278,0.4283650303435135,3.3649325949089137,0.4229319575928363,3194,0.6767335094508207,19,0,1
silver,7,0.4699886373751813,0.5258828663050912,0.29532731428161574,3.2708242516400223,0.33265240597959855,2794,0.44691559140932813,22,0,1
gold,29,0.7366146354320311,0.7880966880996811,0.6889414763344963,3.282819041491062,0.6189493165361865,14840,0.28785067997109526,9,0,2
platinum,52,0.9031220006189689,0.90605302652698,0.7398143961457831,4.156638436973808,0.7361623373398258,15776,0.09232019255388527,5,0,3
platinum,45,0.943890950515236,0.8409089186338927,0.7003360334440328,4.851174260852771,0.9801251011722367,21777,0.014522988020087446,6,0,3
refused,0,0.35113766019000997,0.12435626035043047,0.12147410084125099,2.0564371035724696,0.2636846707786186,413,0.7161282415734265,66,1,0
refused,5,0.23865567997338163,0.3478195148205269,0.1250157344919147,2.1956259331736554,0.1996994504827985,206,0.9327648696478026,51,0,0
gold,27,0.8256032583215258,0.7978831939568467,0.6130831879505075,3.2840645710245995,0.4517594183661484,17428,0.3837016181772113,12,0,2
gold,27,0.6064423996910877,0.7206351196917893,0.6157083636407062,3.315234572402322,0.4768956693707037,8810,0.2455056066408033,9,0,2
platinum,42,0.9342800038215661,0.9185925810517643,0.997044511825194,4.905524792329674,0.7888241736787993,34950,0.004388090841657227,2,0,3
refused,2,0.3846981506818381,0.05308899692833695,0.18969679378327495,2.028722749258067,0.2817587584903504,903,0.8426102023185964,49,1,0
silver,8,0.42345186524285616,0.509762603261213,0.3845839758489016,2.1060064470426583,0.4904973288424192,2264,0.425755079194085,8,0,1
gold,21,0.798047798700419,0.6861388311636689,0.6057414639768105,3.126966029827817,0.6346657869579537,16530,0.4473169526217261,2,0,2
refused,2,0.3954361916105328,0.3471293245160182,0.22568083828360186,1.6342350443348814,0.06600299341859156,1077,0.6680326053069321,85,1,0
silver,17,0.5904817029839129,0.30600706035591196,0.26428456827116553,2.1269407932801356,0.4870647284655833,7995,0.4152952692684655,21,0,1
silver,8,0.41338551127098133,0.3195016468232419,0.4435411371807162,2.6030127074762923,0.4616226621920452,5370,0.6966978244648572,20,0,1
gold,24,0.7835914191230546,0.6105884237841906,0.5988741622091516,3.636062807054857,0.6795319774899393,7515,0.3216163917544145,7,0,2
platinum,32,0.9900154462119224,0.9085698621226818,0.7481200315990216,4.1123043444112195,0.6943430396574748,34306,0.05393516979411353,6,0,3
gold,19,0.6701502033094789,0.6442465418217105,0.6190829603240217,3.3004304754850264,0.5920304800782146,12743,0.43373539387228677,8,0,2
silver,14,0.4360387187565619,0.47643155947259935,0.5268027485572724,3.4542092306407826,0.3232613419563847,2454,0.41746401266046385,23,1,1
silver,15,0.3596495810967894,0.4782364399497564,0.5004585754199187,2.8377091874242026,0.3702245342942734,6727,0.6343408694109602,14,0,1
gold,34,0.7013557062847887,0.6899361653334188,0.518603481852535,3.9143212508917165,0.6577718400232746,19746,0.32472028946038195,7,0,2
gold,13,0.6447579093603959,0.6358188722661121,0.5723080375525913,3.4384402098607834,0.7342283994179379,8983,0.44794623107704823,11,0,2
gold,33,0.700801939033313,0.7829351008291271,0.5834328557951404,3.9236777019562563,0.4904935458214926,18251,0.3049333025708465,7,0,2
silver,7,0.39408812177114344,0.5907766391159042,0.3173100483077139,3.253613367836979,0.5292531009049584,5848,0.6280233152366863,29,0,1
silver,6,0.4354023175840453,0.4640748878346664,0.5025916356121887,3.384923623554717,0.49882404917449574,7195,0.5459443834543971,20,0,1
refused,2,0.2969523557026972,0.1612077028696828,0.12160269713198607,1.3710637292991104,0.0068730179673478055,1041,0.8733986468392341,76,1,0
silver,6,0.5808187330522406,0.4223220740789158,0.3971051323166983,3.1739825165833695,0.45020853924754245,1006,0.6248660918985743,7,1,1
platinum,37,0.9730959213615933,0.828625597109694,0.9726103927808103,4.7319580675856345,0.8959945546742447,29539,0.09194649693903822,6,0,3
silver,14,0.5369442102007871,0.4072129210343887,0.5152441638957166,2.251432956133102,0.26853814322200625,6985,0.4345399844505922,17,0,1
platinum,54,0.9938053611111769,0.9441626192621013,0.7247525603321263,4.13919802461753,0.7806787276926731,10340,0.19814877907209583,1,0,3
platinum,21,0.9886062638661149,0.8230564042494569,0.9064623597599786,4.260713299919916,0.7053263135012801,29810,0.041830326000265095,4,0,3
gold,12,0.6952379612558688,0.5915638325874252,0.6354248526965127,3.9295831437516213,0.5959327161425624,15583,0.41943715041386365,13,1,2
gold,18,0.8111664772725561,0.6172903927479073,0.5054213304672466,3.1792579634717186,0.5384104109656584,19367,0.3748798323362287,6,0,2
refused,0,0.285042429434837,0.23301902533421445,0.10174967731269734,1.0181735583994724,0.0980540091392147,1212,0.7052601038409316,85,1,0
gold,27,0.8087368014236009,0.7293662476529781,0.6990843025850912,4.140335068333688,0.6173637550733657,8641,0.2715645369897836,2,0,2
silver,13,0.46982049762234007,0.45178966890600086,0.2664361740774741,2.9879337634446417,0.4732665018427923,1840,0.6371207552666356,29,0,1
gold,26,0.7065995892004056,0.5676339093982392,0.5102331012890952,3.4830316265881707,0.5098714847687816,19576,0.39141779512242936,10,0,2
